Name,Gender
Saranae,1
Silak,1
Aaryal,1
Karmijit,1
Kiranth,1
Konde,1
Janajit,1
Thamawar,1
Thilun,1
Dhanna,1
Nepaladhan,1
Palta,1
Baraj,1
Budhun,1
Bhubadhwaj,1
Rahanajit,1
Wadiman,1
Sanakenahan,1
Sanasuhan,1
Hamar,1
Harsawardhan,1
Hanjit,1
Aashisharam,1
Indres‍war,1
Omen,1
Kiranan,1
Karikhi,1
Khai,1
Chandradhwoj,1
Chuwandra,1
Janapure,1
Janashera,1
Jamadari,1
Jasabin,1
Jibesh,1
Jiwes,1
Jemihanga,1
Thameshera,1
Dalanasera,1
Paragan,1
Phai,1
Phanau,1
Bipat,1
Betu,1
Bhirtu,1
Bhota,1
Muka‍m,1
Monajit,1
Monesh,1
Yudhdaraj,1
Rahesh,1
Lanadhwaj,1
Lechhuman,1
Wadhiman,1
Wakhale,1
Shumkhu,1
San‍tan,1
Sayajit,1
Sunananda,1
Somapur,1
Hatare,1
Kshamananda,1
A‍chham,1
Uddi,1
Udhap,1
Kalpane,1
Khammu,1
Gumbhire,1
Gamke,1
Gale,1
Ghatte,1
Jaguram,1
Jamkai,1
Jwan,1
Tirma,1
Pan‍chaman,1
Mirim,1
Motti,1
Lerahan,1
Shamken,1
Sikra,1
Sarijum,1
Kshemaraj,1
Udash,1
Kabe,1
Griwan,1
Tak‍tiraman,1
Paritiwal,1
Biswahanag,1
Ma‌‌aula,1
Yangapen,1
Ranjite,1
Ram्ku,1
Hajjar,1
Harkadil,1
Hanadal,1
Hiwaraj,1
Ajimbare,1
Aarke,1
Aawidan,1
Aasarane,1
Imane,1
Ennuhan,1
Aikam,1
Karmadhwaj,1
Kebhi,1
Khatane,1
Gopala(‍gowinda),1
Chhokamane,1
Japhate,1
Jamka,1
Jalapat,1
Janche,1
Jurane,1
Tumkal,1
Ta‌nkamanai,1
Dhalke,1
Tilake,1
Darwajit,1
Narane,1
Narayane,1
Prashad,1
Phulapat,1
Bagdal,1
Bhagad,1
Bhampate,1
Bhunde,1
Bhaudale,1
Misamahan,1
Yamwahanga,1
Raghuhan,1
Rastraraj,1
Rewahanga,1
Wiwekahan,1
Woudhan,1
Shukraman,1
Shomshera,1
Sakhine,1
Sukhim,1
Seymi,1
Somasera,1
Swedash,1
Aena,1
Anetra,1
Abhishap,1
Charanadhwaj,1
Chinjiwi,1
Tumkakarisna,1
Tenga,1
Tophan,1
Nisshal,1
Bumshaj,1
Mahak,1
Wumsharaj,1
Wurja,1
Shasir,1
Sabaraj,1
Okh,1
Kuwan,1
Kokhaman,1
Chupe,1
Jeksan,1
Jestha,1
Teksu,1
Teksuram,1
Durus,1
Motichanda,1
Rumgu,1
Lawip,1
Lasrman,1
Lu्kwa,1
Wramma,1
Suis,1
Seksan,1
Harend,1
Hirasan,1
Awanis,1
Aakashaman,1
Elwi,1
Kayalabhin,1
Kamshi,1
Kipot,1
Kushalaman,1
Khalas,1
Khalo,1
Gadil,1
Gosh,1
Chharahan,1
Chhui,1
Jirwahan,1
Jora,1
Tekasu,1
Thekan,1
Thamadhwaj,1
Thumahan,1
Daraba,1
Dila‍्li्,1
Dhabbe,1
Parbatsen,1
Prabhakta,1
Bakasaman,1
Balikaram,1
Biswamitra,1
Manasuwas,1
Marda,1
Mahaganja,1
Mathasim,1
Misran,1
Monakarisna,1
Ragundra,1
Rijaman,1
Wakhil,1
Wahan,1
Wicha,1
Wibeb,1
Wewinasan,1
Sabuje,1
Sampure,1
Sukdip,1
Hiram,1
Hemesh,1
Udis,1
Kesta,1
Thamajit,1
Phatyaram,1
Balera,1
Mumtri,1
Maddu,1
Mebi,1
Sampuk,1
Emajit,1
Emwiraj,1
‌oswalta,1
Kerun,1
Jajawal,1
Jiyam,1
Dibasan,1
Barmadhwaj,1
Malak,1
Maheswawar,1
Saiwal,1
Hemadal,1
Aparajit,1
Aadarshn,1
Inga,1
Khowahan,1
Gambar,1
Goware,1
Chawiraj,1
Jawaph,1
Jes‍t,1
Jhakikal,1
Takul,1
Thunga,1
Dubahan,1
Najendra,1
Pandulal,1
Bijnandra,1
Baushal,1
Mahabal,1
Yuwi,1
Rakush,1
Rithahanga,1
Risal,1
Rgaj,1
Wijnandra,1
Sarjal,1
Sukshan,1
Suluk,1
Anweshak,1
Abhilekh,1
Asish,1
Urdiman,1
Gerem,1
Chunab,1
Jagadal,1
Darkash,1
Phatyaman,1
Mile,1
Maulanta,1
Yudu,1
Ramsan,1
Wartahan,1
Sukhale,1
Bhuijit,1
Remundra,1
Abhiwadan,1
Alabarta,1
Aaranolda,1
Idiraj,1
Ekam,1
Karagil,1
Kewahan,1
Chowarahamanda,1
Jol,1
Taijan,1
Thampun,1
Danasar,1
Nusan,1
Palunge,1
Prashanajyoti,1
Bamadeb,1
Bunag,1
Bhattashera,1
Mahotsaw,1
Mimbe,1
Yogendr,1
Walashera,1
Wiwaram,1
Sadham,1
Sudap,1
Suddidya,1
Sratidip,1
Akas,1
Anantar,1
Abhista,1
Awiksan,1
Inkar,1
Ediksan,1
Kanchanajan,1
Kangresh,1
Krish,1
Gumgasera,1
Gajashera,1
Ganjashera,1
Gurda,1
Chandashera,1
Jijnan,1
Tipasan,1
Dis,1
Diwikshan,1
Dutindra,1
Dewadan,1
Narwas,1
Nilashan,1
Nwaram,1
Prawista,1
Phistan,1
Bidune,1
Budhdam,1
Barikha,1
Bhubin,1
Mananeka,1
Malsu,1
Mahaganje,1
Monaraj,1
Yalsin,1
Yuddhajit,1
Yosal,1
Rarwat,1
Lainadhwaj,1
Lasadhwaj,1
Wakhan,1
Wakhane,1
Warmahan,1
Walachandra,1
Winga,1
Sadhikar,1
Santap,1
Santen,1
Sinne,1
Sukrimadhwaj,1
Sukruraj,1
Subhanajit,1
Sauharda,1
Harkadhpaj,1
Apsuya,1
Udhip,1
Ewikram,1
Omes,1
Yugen‍dra,1
Lorencha,1
Wishesta,1
Shammu,1
Shusman,1
Sawaraman,1
Singal,1
Subadew,1
Sumja,1
Himakan,1
Gewal,1
Chandrashera,1
Chamakhe,1
Chhonale,1
Jishaw,1
Dagrenrda,1
Danphe,1
Tujin,1
Dumajahan,1
Namwir,1
Nisip,1
Phawit,1
Phasten,1
Bitam,1
Buddam,1
Bebonakin,1
Satakar,1
Kamwir,1
Jabbarasimh,1
Jinad,1
Thapane,1
Phadin,1
Ghamalal,1
Jagam,1
Tharu,1
Nepale,1
Phachi,1
Sansare,1
Humanga,1
Akhal,1
Kok,1
Gunju,1
Chanjo,1
Danid,1
Renkha,1
Santras,1
A‌k,1
Purutotam,1
Mayus,1
Iddha,1
Kagreji,1
Goras,1
Deltan,1
Yagen,1
Widhe,1
Hupindra,1
Nidawan,1
Parishad,1
Yokendra,1
Amgaman,1
Khadgajit,1
Chetarupa,1
Tekaratna,1
Topindra,1
Duksa,1
Dolak,1
Bhartaman,1
Bhimaot,1
Manirath,1
Ripi,1
Runcha,1
Lilok,1
Trihanga,1
Akkil,1
Kamot,1
Gehen‍dra,1
Dhumn,1
Parithipal,1
Rikhendra,1
Aaja्naman,1
Gitan,1
Chalakh,1
Niskarsha,1
Nod,1
Popa,1
Popahan,1
Barulal,1
Showis,1
Selendra,1
Awijan,1
Awijal,1
Ashiman,1
Depindra,1
Pabin‍dra,1
Birshadhwaj,1
Shaktim,1
Sayaraj,1
Khuile,1
Thamaraj,1
Bhumisbar,1
Manubhakta,1
Omenadra,1
Kanchanawawu,1
Atak,1
Emash,1
Jhaptaman,1
Wegindra,1
Harissa,1
Indre,1
Daleswar,1
Dhamale,1
Paukhalal,1
Yamanai,1
Yamin,1
Igen,1
Jhuse,1
Yudiw,1
Aakarshit,1
Khudindra,1
Yomanai,1
Rudr,1
Unoj,1
Kajhan,1
Chijaman,1
Chokendra,1
Dujan,1
Dhuniraj,1
Nakshetra,1
Yanakan,1
Sonihanga,1
Hanakan,1
Anayas,1
Aaisom,1
Uktta,1
E‍enaman,1
Gajawikram,1
Gorasaman,1
Chumchalal,1
Tatabahadur,1
Danasimh,1
Diwis,1
Namachho,1
Bulun,1
Bhadrajanga,1
Bhairap,1
Mirindra,1
Yataram,1
Yatrahan,1
Rosej,1
Liman,1
Wipinadona,1
Wirane,1
Sachil,1
Seseli,1
Sa‌desh,1
Chirananda,1
Taksar,1
Tukun,1
Tajelunga,1
Tirthanath,1
Dhanukarna,1
Paktar,1
Pujahanga,1
Prabhudhwaj,1
Barendra,1
Bhartajan,1
Musalaman,1
Roshiraj,1
Wisor,1
Simsihanga,1
Silon,1
Hannapal,1
Aaitam,1
Uk‍t,1
Usham,1
Juchh,1
Dilakus,1
Dod,1
Nilaram,1
Bhis,1
Yohuna,1
Wirasera,1
Sukuladhwaj,1
Ekan,1
Kalchu,1
Bhartasim,1
Sapur,1
Napak,1
Rachchha,1
Ilekachandra,1
Insar,1
Emahan,1
E‍ejan,1
Aiwin,1
Kanila,1
Kejan,1
Chinar,1
Chubi,1
Thigam,1
Tasar,1
Tumbegin,1
Dage‍ndra,1
Dewil,1
Dhanaku‍mar,1
Dharanawir,1
Faktanglung्ga,1
Bapil,1
Balar,1
Mikasenahan,1
Sarwadhbaj,1
Sende,1
Imak,1
Imahanga,1
Uchindra,1
Tekajanga,1
Tomak,1
Dikram,1
Donar,1
Titak,1
Thamwahan,1
Philipamon,1
Bekendra,1
Bhindilal,1
Bhupendrahan,1
Bhegendra,1
Wuk,1
Shawikram,1
Sholokahan,1
Sidhdanar,1
Arjuj,1
Khemuhanga,1
Chumbak,1
Taitas,1
Tonuhan,1
Tyuswin,1
Nagrendra,1
Panaguhanga,1
Bedya,1
Yanindra,1
Rakadip,1
A‍obar,1
Tajindra,1
Prematra,1
Yukthimahanag,1
Lokedra,1
Hiradhwaj,1
Aanasundar,1
Esun,1
Chumak,1
Thawin,1
Purush,1
Pharada,1
Rapin,1
Lakpagyalje,1
Wram,1
Sarej,1
A‍ojan,1
Inchhu,1
Jhanaendra,1
Bhogya,1
Yupesh,1
Reshan,1
Luparaj,1
Gadra,1
Thik,1
Preshak,1
Bukun,1
Makaraj,1
Majawir,1
Mohare,1
Roniyan,1
Lukindra,1
Sajiwan,1
Aiken,1
Chiranwiwi,1
Tyam,1
Dhu्ndiraj,1
Bodra,1
Yuraman,1
Roinai,1
Rohitaram,1
Indrawahadur,1
Ennar,1
Esis,1
Odra,1
Khut,1
Japta,1
Tolendra,1
Dipendr,1
Paritham,1
Lungadhwaj,1
Walakarna,1
Sibit,1
Endar,1
Kunajan,1
Ged,1
Jusan,1
Dhu्ndi,1
Darenji,1
Nid,1
Nimsiri,1
Paman,1
Pustha,1
Phurda,1
Mupesh,1
Lahadorje,1
Wanachhi,1
Stip,1
Hundar,1
Anej,1
Aadarsa,1
Ijindra,1
Immanuela,1
Kajihan,1
Kanchhahanga,1
Khinda,1
Girath,1
Chetawir,1
Danar,1
Dalar,1
Dayanda,1
Dunesh,1
Tilek,1
Darba,1
Norak,1
Now,1
Phurachhote,1
Ranaodip,1
Rependra,1
Lup,1
Lekendra,1
Warchi,1
Wichhod,1
Wuddhibal,1
Shambhudew,1
Sochindra,1
Haniman,1
Homaprasad,1
Aanuri,1
E‍egendra,1
‌ojan,1
Gumnag,1
Gewinda,1
Gowil,1
Nanadendi,1
Chakrajumg,1
Dhumdi,1
Tendo,1
Diwes,1
Dewrendra,1
Nagir,1
Pasadda,1
Phakta,1
Mamadhab,1
Rilje,1
Rudar,1
Wegendra,1
Simasam,1
Hedam,1
Hol,1
Kshirin,1
Akris,1
As‍iwani,1
Aarshan,1
Indrabol,1
Iwuhanga,1
Ujyale,1
Ulasan,1
Onad,1
Kupendra,1
Chhedarpa,1
Jita(wirkha),1
Da-,1
Danarwa,1
Dijesh,1
Niratrjan,1
Nuninu,1
Maddhat,1
Minjun,1
Mugal,1
Yashudhan,1
Repan,1
Laksshan,1
Lamarekchek,1
Shesanga,1
Sriom,1
Sa‌ndesh,1
Sa‌img,1
Hawendra,1
Jaulaman,1
Dharmabahadur,1
Butendra,1
Monikalal,1
Wujh,1
Sojin,1
Hikesh,1
Agamawir,1
Adham,1
Phedrik,1
Buddhikarisna,1
Minamaksheti,1
Yajnendra,1
Wedasimh,1
Hawe,1
Utka,1
Giras,1
Chaindra,1
Thakesh,1
Dhaindra,1
Padamabir,1
Biparaj,1
Rabhit,1
Ladurchi,1
Leshan,1
Winyamin,1
Ipraphas,1
Khumba,1
Tera,1
Prahlalad,1
Bikes,1
Lushanta,1
Lekesh,1
Samkoch,1
Sukarat,1
Sudit,1
Sehan,1
Soyuj,1
Anirajya,1
Asamel,1
Kalchaude,1
Kenish,1
Jamsera,1
Jhahendra,1
Dilakarisna,1
Nundra,1
Poliyan,1
Biswaram,1
Bhishu,1
Bheswa,1
Manasamkhe,1
Munen‍dra,1
Yakh,1
Yit,1
Yur,1
Ranish,1
Srabhanta,1
Tripur,1
Aaranesh,1
Iwesh,1
Elabis,1
Karishit,1
Gumwashera,1
Gowinada,1
Jarti,1
Niradip,1
Praswas,1
Prithuram,1
Phatye,1
Mangachha,1
Minku,1
Yarish,1
Ratnesh,1
Rijyaj,1
Ruyas,1
Rekhidhan,1
Wiyan,1
Wudbahanga,1
Shantipurna,1
Srikarishan,1
Saphat,1
Samis,1
Sichan,1
Sugat,1
Spenis,1
Haluke,1
Amarilya,1
Aanchhu,1
Og,1
‌omesh,1
Kistophar,1
Khasuram,1
Gu्ddu,1
Ga‌mbhir,1
Chitran,1
Jumgisera,1
Jesij,1
Tiparaj,1
Diena,1
Dondar,1
Domenik,1
Purushott‌m,1
Prabudhda,1
Prasray,1
Bidit,1
Bulanda,1
Mahenrda,1
Muramardan,1
Ridda,1
Ronesh,1
Landulal,1
Laijane,1
Winamin,1
Wibhush,1
Slok,1
Sanjek,1
Sagal,1
Sidrartha,1
Sujam,1
Saupal,1
S‍wikar,1
Hensanga,1
Akne,1
Atik,1
Aphsan,1
Karnalesh,1
Kawish,1
Kinakan,1
Kimilsun,1
Kulun,1
Khulas,1
Get‍thason,1
Ghataraj,1
Ghadiswar,1
Jimbu,1
Jenajon,1
Jyaksan,1
Tidan,1
Thamas,1
Duresh,1
Nush,1
Prajjal,1
Phagunaswar,1
Bichchha,1
Yomon,1
Radhab,1
Ribharsa,1
Runari,1
Renit,1
Rolasan,1
Labanya,1
Waishale,1
Samway,1
Sanihanag,1
Sawanta,1
Sidij,1
Stiphen,1
Hanajemin,1
Hanamerin,1
Hemsa,1
Ukasaman,1
Aur,1
Kajaman,1
Keshaman,1
Korik,1
Garista,1
Garistahan,1
Chhirat,1
Janakaru,1
Jiw‍was‍war,1
Jutha,1
Dhod,1
Pasuka,1
Bhagye,1
Bharun,1
Manichan,1
Maitiraj,1
Rajish,1
Ramjay,1
Wichchhe,1
Wirate,1
Wiwechan,1
Shukanta,1
Anash,1
Karjan,1
Kalas,1
Kojin,1
Giten,1
Chumkhur,1
Chayan,1
Chalis,1
Chaupate,1
Chhuluk,1
Jukat,1
Jyu,1
Dhungelal,1
Disal,1
Dhanakho,1
Dhokasar,1
Ponge,1
Megan,1
Monaram,1
Rebinalal,1
Lagam,1
Lisna,1
Winduman,1
Wunesh,1
Waishu,1
Shailandra,1
Sahita,1
Harenadra,1
Huluk,1
Jamwudip,1
Yashok,1
Sanadew,1
Hirachandra,1
Tulake,1
Philindra,1
Ribek,1
Lumweni,1
Loha,1
Sawut,1
Aitasim,1
Jhakale,1
Bined,1
Wojaraj,1
Sukadip,1
Hukta,1
Huri,1
Are,1
Katendra,1
Cha‍ndra,1
Diyesh,1
Parich,1
Pailam,1
Myathyu,1
Shauchan,1
Thumkar,1
Dhakar,1
Thanak,1
Nirmalaji,1
Neksan,1
Rilanath,1
Lokenrda,1
Wiswasadip,1
Ajayawikram,1
Adak,1
Jaladip,1
Jitawahadur,1
Dolar,1
Dollar,1
Dhuwraraj,1
Pharamas,1
Khiure,1
Theganath,1
Aashuhan,1
Kimahan,1
Gud,1
Jagadaswar,1
Tayal,1
Yasuph,1
Wawil,1
Sudas,1
Khukindra,1
Gathesh,1
Kopindra,1
Gaur्kha,1
Jishesh,1
Dajanabo,1
Disham,1
Dojan,1
Narjun,1
Nirej,1
Pramid,1
Mahendra.,1
Rupej,1
Sahayak,1
Suyum,1
Chhedorje,1
Dandar,1
Dupindra,1
Ta‌m,1
Nanasai,1
Palte,1
Bhulal,1
Me‍gh,1
Yubu,1
Rimish,1
Wipol,1
Shudraman,1
Sauraph,1
Hatti,1
Hende,1
Aames,1
Dhabburam,1
Dharjendra,1
Newil,1
Roshanadip,1
Aasapati,1
Ilim,1
Ijip,1
Owen,1
Dibin,1
Darisna,1
Nitun,1
Nirajanag,1
Balakusna,1
Bhadr,1
Shabdan,1
Satrjay,1
Sokre,1
Upedra,1
Nirmasim,1
Prasin,1
Sitatra,1
Anir,1
Thamasera,1
Bimles,1
Birabhakta,1
Baudyaman,1
Yunisan,1
Robisan,1
Hidam,1
A‍wan,1
Amgal,1
Gabbe,1
Chhitam,1
Namawal,1
Phesan,1
Bhutunge,1
Yudhdaw,1
Rajndra,1
Shochan,1
Sentha,1
Heram,1
Ajitanarayan,1
Aashak,1
Dhawwu,1
Dhadramin,1
Padmaprasad,1
Prakal,1
Prananda,1
Biduwan,1
Bodunga,1
Manin,1
Mahasur,1
Shadanda,1
Kubhas,1
Khyamaswar,1
Jasu्,1
Mahachandra,1
Laghuman,1
Wiwaraj,1
Shashilal,1
Sahadep,1
Supindra,1
Subachandra,1
Kagresh,1
Kimil,1
Thagin,1
Dineshachan,1
Dodh,1
Nibas,1
Pallabh,1
Bhimamanai,1
Bhopendra,1
Yuwen,1
Risarja,1
Stunga,1
Jasenta,1
Tekenrda,1
Tejenrda,1
Priya‌mshu,1
Yogen‍dera,1
Harenrda,1
Himakat,1
Chinaram,1
Dekam,1
Pawanajumg,1
Ruis,1
Walanan‍d,1
Nasimh,1
Nijal,1
Perma,1
Soshin,1
Okesh,1
Okhar,1
Ghanendre,1
Dewenrda,1
Nagenrda,1
Moh,1
Yogyanag,1
Yoddha,1
Sudhda,1
Surenrda,1
Suwa‍s,1
Antya,1
Kushu्ma,1
Karirtiman,1
Gagin,1
Chahake,1
Tartharaj,1
Dewndra,1
Numdasimh,1
Niramnai,1
Tuwaraj,1
Dharba,1
Nerajanga,1
Bageswar,1
Mahoday,1
Ramesrwar,1
Lasuram,1
Khapin,1
Duwindra,1
Tilachanda,1
Ramchanrda,1
Shanchin,1
Chumwak,1
Thagenrda,1
Parwu,1
Jaroj,1
Yogajumg,1
Sitarama,1
Hemajanga,1
Kamsi,1
Jitenrda,1
Pitamwa,1
Udhdip,1
Eshaw,1
Ghanasyas,1
Jhagenrda,1
Padamat,1
Bhikram,1
Mohamat,1
Yanaraj,1
Ratnan,1
Lasraman,1
Sherachan,1
Khunnar,1
Ta‍ekendra,1
Pashanta,1
Purajan,1
Bhogenrda,1
Yandar,1
Yannar,1
Lime,1
Wikarma,1
Chalka,1
Batte,1
Sarjiw,1
Tiram,1
Netrawandhu,1
Pritamwar,1
Rurda,1
Shumkarababu,1
.babu,1
Udyaw,1
Dodharaj,1
Lalinrda,1
Chuendra,1
Piskar,1
Guptaraj,1
Gumbha,1
Gurjadhan,1
Chhatrasagar,1
Ja‌mgawir,1
Tenindra,1
Daniraj,1
Niropan,1
Bhakal,1
Lokan,1
Uthan,1
Upenrda,1
Chirim,1
Chuinrda,1
Judbawir,1
Diyandra,1
Rikh,1
Sukiwar,1
Laphat,1
Sakin,1
Jnaninrda,1
Chilime,1
Jhapindra,1
Dowan,1
Tanchhowahan,1
Ekinrda,1
Jhakam,1
Tawinrda,1
Dewinrda,1
Nainrda,1
Mahenrdra,1
Warnawas,1
Wudhiman,1
Jumgasor,1
Talapone,1
Ninawasa,1
Purnajan,1
Parithwime,1
Baun,1
Makhanda,1
Ranashera,1
Renik,1
Simgadhwaj,1
Humsag,1
Harsharaj,1
Hadem,1
‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌‌om,1
Karame,1
Keji,1
Nabodit,1
Parithibi,1
Aghik,1
A‍ojahan,1
A‍owi,1
Rishiman,1
Kimasun,1
Khirkiman,1
Chuchendra,1
Chuchcha,1
Juwel,1
Dillesim,1
Tajensa,1
Namsahanga,1
Nisjal,1
Parabahan,1
Purnam,1
Prewas,1
Bamha,1
Budhuk,1
Brahrama,1
Mimshu,1
Rakame,1
Rijad,1
Lakawar,1
Winar,1
Wuddhisera,1
Sya,1
Sramasariw,1
Simgabute,1
Sibir,1
Sukanath,1
Hoi,1
Jashawir,1
Yamadhwaj,1
Rajendr,1
Purshotam,1
Porosa,1
Makhar,1
Ibhen,1
Chauwisale,1
Tarisan,1
Dipalaw,1
Dillishor,1
Tayanu,1
Tikhar,1
Dashaman,1
Deshapure,1
Natrabin,1
Naijel,1
Nunaram,1
Pittam,1
Bahendra,1
Majahanga,1
Myakajyak,1
Roshes,1
Lakhawir,1
Selbham,1
Tupel,1
Wuddharatna,1
A‍ausan,1
Insek,1
Chirika,1
Chumwahan,1
Dapan,1
Deba‍i,1
Dhim,1
Makhad,1
Makasik,1
Serahadda,1
Esa.wi.,1
Omyan,1
Gedra,1
Thuthe,1
Purum,1
Badaman,1
Bhagidat,1
Rogin,1
Shishantaiwa,1
Aashap,1
Iksan,1
Inadu,1
Embusen,1
Gauriw,1
Jolis,1
Thakeswar,1
Narsim,1
Bisha‍्nau,1
Bhatte,1
Lekhiswar,1
Lebi,1
Shuraman,1
Apsesh,1
Kharsa,1
Jonam,1
Thaila,1
Bilunga,1
Yaliya,1
Ruden,1
Susugen,1
Sonogen,1
Aspan,1
Elaeksa,1
Kawiradh‍waj,1
Khiyas,1
Khilaram,1
Jibash,1
Pachpan,1
Parithibal,1
Yushal,1
Harilala,1
Jnanend,1
Umadga,1
Oiswar,1
Goreman,1
Jayalachchhe,1
Juggalal,1
Diwalun,1
Dhanasimn,1
Pratit,1
Baphindra,1
Banchha,1
Bemu,1
Mukute,1
Yalin,1
Wanche,1
Wachelun,1
Shanischar,1
Samayog,1
Siyok,1
Sunendra,1
Adile,1
Jayane,1
Thahare,1
Takhataman,1
Paltane,1
Putre,1
Pa‌्rakash,1
Belendra,1
Besateji,1
Bhaiswar,1
Bhiyatanam,1
Bhaujit,1
Mumghe,1
Manabar,1
Manuk,1
Madhwoj,1
Yawagendra,1
Rahes,1
Lachhuke,1
Wirte,1
Wisbaprakash,1
Shares,1
Shekha‍e,1
Samkhare,1
Samtaman,1
Satru,1
Gorarkha,1
Juwane,1
Tithale,1
Tharasim,1
Thamajare,1
Thamadip,1
Damwu,1
Narbha,1
Parnil,1
Papus,1
Purasimh,1
Phiripale,1
Bolaram,1
Bharaja,1
Bhartasimh,1
Manasube,1
Magheswar,1
Monadhwaj,1
Lalito,1
Wumshe,1
Wadhdiman,1
Warjake,1
Walike,1
Shamseraman,1
Santane,1
Iyok,1
Eme,1
Tukune,1
Duwahan,1
Digudas,1
Narasige,1
Nirik,1
Wamche,1
Wibhaman,1
Haridiwash,1
Amale,1
Katike,1
Kahila,1
Khadgak,1
Ganaeshe,1
Giph,1
Gewi,1
Jagagam,1
Jirahanga,1
Thamke,1
Damadime,1
Dumje,1
Nirachandra,1
Pelal,1
Bhukam,1
Manabha,1
Wirwas,1
Subwe,1
Inakam,1
Janjiw,1
Jarup,1
Thiraman,1
Prabhaman,1
Phalit,1
Banche,1
Balandra,1
Magad,1
Munadew,1
Rawiman,1
Rakaman,1
Lumnka,1
Wisar,1
Wudhuman,1
Ashek,1
Gawule,1
Ginda,1
Gupte,1
Gurme,1
Chandrakumara,1
Jantarra,1
Jamante,1
Jashish,1
Tonil,1
Dhruwadew,1
Nurudhwaj,1
Panchawahadur,1
Bhupadash,1
Minap,1
Rajanda,1
Rekhendra,1
Samundre,1
Dapanasim,1
Ramanasim,1
Lajes,1
Loharatna,1
Triwulal,1
Adichandra,1
Anusil,1
Amalasim,1
Amwire,1
Kanchane,1
Kharesh,1
Gumgadhwaj,1
Chitum,1
Jyam,1
Tawi,1
Tesar,1
Damja,1
Dhanaputra,1
Dhoje,1
Nawole,1
Nigra,1
Nemwe,1
Patane,1
Badhdi,1
Barte,1
Barme,1
Bacha‍ram,1
Birakanne,1
Bompa,1
Bharma,1
Bhulahanga,1
Mandiram,1
Mananga,1
Mudhe,1
Mekaraj,1
Meme,1
Maute,1
Rajimwar,1
Ranabhakta,1
Rahanadhwaj,1
Raudha,1
Labhasan,1
Lase,1
Wirsanta,1
Wishaw,1
Wishor,1
Wirachande,1
Shudra,1
Sapanasimh,1
Subahan,1
Haibhakta,1
‌saugat,1
Apasel,1
Aaphal,1
Kapadhan,1
Ga‌‌‌‍‌‍ga,1
Nkarisna,1
Papin,1
Patru,1
Pirulal,1
Mumdip,1
Mauwir,1
Wisari,1
Shishirachandra,1
Saniraj,1
Surajh,1
As‍taman,1
Ghisinga,1
Janalu,1
Titru,1
Dage,1
Dukhana,1
Dhedu,1
Pandop,1
Bikum,1
Bhukham,1
Magel,1
Musuru,1
Yogesar,1
San‍tash,1
Ajamar,1
Kata,1
Khambeswar,1
Chhayo,1
Thabin,1
Duken‍dra,1
Nyujikal,1
Pame,1
Puda,1
Purnawandhu,1
Phiraman,1
Bhupe,1
Bhumanidhi,1
Makadhwaj,1
Mahikar,1
Munaralal,1
Meche,1
Srishi,1
Sandit,1
Andhai,1
Kandura,1
Chatraman,1
Jawu,1
Jipu,1
Thakse,1
Nihir,1
Bremalal,1
Yameswar,1
Sajog,1
Simhe,1
Sury,1
Anawash,1
Upenda,1
Khotaraj,1
Gibinda,1
Gyalajon,1
Chetawikram,1
Jawe,1
Jelin,1
Jhuwalu,1
Tipamanai,1
Dharatiraj,1
Panesh,1
Purn,1
Prajbal,1
Baryan,1
Bitram,1
Makundra,1
Maharaman,1
Yunnu,1
Rajnis,1
Ramaku,1
Lumkasera,1
Lakaku,1
Wanula,1
Wirigna,1
Sijat,1
Sujok,1
Seman‍t,1
Sa‍era,1
Hikhya,1
Khochendra,1
Jhokai,1
Phimge,1
Mumdan,1
Mandipash,1
Mogjinag,1
Hag,1
Aralad,1
Uja,1
Ausima,1
Ku्la,1
Khatam,1
Gudri,1
Golundar,1
Ga‍opal,1
Chatare,1
Chandakanta,1
Chhedulal,1
Jiwat,1
Joewa,1
Teken,1
Thuleswar,1
Dadak,1
Dimas,1
Dituwa,1
Dharla,1
Dhojendra,1
Dhruwra,1
Nawarajabadhab,1
Nikati,1
Nilok,1
Nilakanda,1
Pasapate,1
Pari्thwi,1
Ponahan,1
Prawodhan,1
Phungahan,1
Phurai,1
Birach,1
Birud,1
Budh‍daraj,1
Budh‍diman,1
Barijendra,1
Ranachan,1
Rajapaltan,1
Riyandra,1
Rukna,1
Runda,1
Ra‍bin,1
Laisansa,1
Lenchhohanga,1
Warijendra,1
Sumsera,1
Sodesh,1
Harischnadra,1
Atahan,1
Arkananda,1
Isap,1
Uj‍waj,1
Gumesh,1
Jagnu,1
Jiwe,1
Duwu,1
Dalin‍dra,1
Namash,1
Pataras,1
Pudaka,1
Peroj,1
Prapojal,1
Prna,1
Plawan,1
Bachanadi,1
Bajay,1
Bhabis,1
Bhawun,1
Bhutte,1
Moranga,1
Yadagendra,1
Ris‍wi,1
Rosal,1
Wabaraj,1
Witrarma,1
Samwandha,1
Sunno,1
Trijan,1
Kalaraj,1
Kaph‍le,1
Chak‍r,1
Jegye,1
Jogin‍dar,1
Dukhai,1
Panish,1
Bhangawa,1
Manno,1
Mugu,1
Yanasin,1
Wilpana,1
Shigawen‍dra,1
Salmon,1
Hada‍g,1
Anet,1
Abijesh,1
Aasuhan,1
Erolda,1
Kusmat,1
Krasna,1
Chandes‍wari,1
Jabi,1
Dukindra,1
Tire,1
Dipasharna,1
Nirwan,1
